name,price,url,specifications
Перфоратор SDS+ Makita HR2470X20 + набор буров ,11 000,https://www.enkor24.ru/product/111792-perforator-sds-makita-hr2470x20-nabor-burov,"{'Номинальная потребляемая мощность': '780\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '214\xa0мм', 'Высота упаковки': '307\xa0мм', 'Длина': '370\xa0мм', 'Длина упаковки': '426\xa0мм', 'Масса брутто': '4.7\xa0кг', 'Материал применения основной': 'бетон;  кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '111\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Возможность подключения пылеотсоса': 'нет', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'в комплекте', 'Максимальная частота вращения': '1100\xa0об/мин', 'Максимальное число ударов': '4500\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '24\xa0мм', 'Максимальный диаметр сверления в древесине': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '65\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Минимальное число ударов': '0\xa0уд/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1100\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор BOSCH GBH 2-26 DRE Professional (0 611 253 708),15 850,https://www.enkor24.ru/product/9902-perforator-bosch-gbh-2-26-dre-professional-0-611-253-708,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '210\xa0мм', 'Высота упаковки': '111\xa0мм', 'Длина': '377\xa0мм', 'Длина упаковки': '435\xa0мм', 'Масса брутто': '4.9\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '351\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Возможность подключения пылеотсоса': 'да', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': 'до 2 лет (при прохождении то)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '900\xa0об/мин', 'Максимальное число ударов': '4000\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '68\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Минимальное число ударов': '0\xa0уд/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '900\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор Makita HR2475,17 150,https://www.enkor24.ru/product/66924-perforator-makita-hr2475,"{'Номинальная потребляемая мощность': '780\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Масса брутто': '5\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Быстросменный патрон': 'нет', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1100\xa0об/мин', 'Максимальное число ударов': '4500\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '24\xa0мм', 'Максимальный диаметр сверления в древесине': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '65\xa0мм', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Число положений зубила': '40'}"
Перфоратор Metabo KHE 2444 (606154510),14 600,https://www.enkor24.ru/product/83801-perforator-metabo-khe-2444-606154510,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.8\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота упаковки': '131\xa0мм', 'Длина упаковки': '394\xa0мм', 'Масса брутто': '4.7\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '343\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1230\xa0об/мин', 'Максимальное число ударов': '5400\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '24\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '55\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1230\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор DeWalt D25133K-KS,12 780,https://www.enkor24.ru/product/68448-perforator-dewalt-d25133k-ks,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.9\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '210\xa0мм', 'Длина': '335\xa0мм', 'Масса брутто': '4.33\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Быстросменный патрон': 'нет', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1500\xa0об/мин', 'Максимальное число ударов': '5500\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '50\xa0мм', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальная отдаваемая мощность': '640\xa0Вт', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс'}"
Перфоратор PATRIOT RH 280 (140301363) ,7 390,https://www.enkor24.ru/product/97774-perforator-patriot-rh-280-140301363,"{'Номинальная потребляемая мощность': '900\xa0Вт', 'Число режимов': '3', 'Сила удара': '4.3\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '113\xa0мм', 'Высота упаковки': '308\xa0мм', 'Длина': '430\xa0мм', 'Длина упаковки': '430\xa0мм', 'Масса брутто': '5.5\xa0кг', 'Материал применения основной': 'бетон;  кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '135\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Возможность подключения пылеотсоса': 'нет', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'в комплекте', 'Максимальная частота вращения': '900\xa0об/мин', 'Максимальное число ударов': '5000\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '30\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Минимальное число ударов': '0\xa0уд/мин', 'Назначение': 'сверление бетона', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '900\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор PATRIOT RH 262Q The One (140301335) ,6 590,https://www.enkor24.ru/product/97889-perforator-patriot-rh-262q-the-one-140301335,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.8\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '335\xa0мм', 'Высота упаковки': '114\xa0мм', 'Длина': '417\xa0мм', 'Длина упаковки': '430\xa0мм', 'Масса брутто': '4.92\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '350\xa0мм', 'Вид регулировки': 'плавная, нажатием курка', 'Гарантийный срок': '3\xa0года', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1300\xa0об/мин', 'Максимальное число ударов': '5500\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'сверление бетона', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1300\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор Metabo KHE 2860 Quick,22 399,https://www.enkor24.ru/product/85139-perforator-metabo-khe-2860-quick,"{'Номинальная потребляемая мощность': '880\xa0Вт', 'Число режимов': '3', 'Сила удара': '3.2\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота упаковки': '110\xa0мм', 'Длина упаковки': '500\xa0мм', 'Масса брутто': '5.41\xa0кг', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '330\xa0мм', 'Быстросменный патрон': 'да', 'Вид регулировки': 'плавная, нажатием курка', 'Дополнительная рукоятка': 'да', 'Максимальное число ударов': '1100\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '28\xa0мм', 'Максимальный диаметр сверления в древесине': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Назначение': 'проф.', 'Номинальное напряжение питания': '220\xa0В', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1100\xa0об/мин'}"
Перфоратор BOSCH GBH 2-26 DFR Professional (0 611 254 768),18 700,https://www.enkor24.ru/product/9906-perforator-bosch-gbh-2-26-dfr-professional-0-611-254-768,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '210\xa0мм', 'Высота упаковки': '108\xa0мм', 'Длина': '407\xa0мм', 'Длина упаковки': '441\xa0мм', 'Масса брутто': '5.4\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '345\xa0мм', 'Быстросменный патрон': 'да', 'Вид регулировки': 'плавная', 'Возможность подключения пылеотсоса': 'да', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '900\xa0об/мин', 'Максимальное число ударов': '4000\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '68\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Минимальное число ударов': '0\xa0уд/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '900\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор BOSCH GBH 3-28 DFR Professional (0 611 24A 000),30 850,https://www.enkor24.ru/product/9950-perforator-bosch-gbh-3-28-dfr-professional-0-611-24a-000,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '3.1\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'угловая компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '233\xa0мм', 'Длина': '354\xa0мм', 'Масса брутто': '6.1\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Быстросменный патрон': 'да', 'Возможность подключения пылеотсоса': 'да', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '900\xa0об/мин', 'Максимальное число ударов': '4000\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '28\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '82\xa0мм', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип акции': '+gws 660', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Число положений зубила': '12'}"
Перфоратор PATRIOT RH 320 (140301366) ,7 990,https://www.enkor24.ru/product/97883-perforator-patriot-rh-320-140301366,"{'Номинальная потребляемая мощность': '1250\xa0Вт', 'Число режимов': '3', 'Сила удара': '4\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'угловая компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'нет', 'Высота': '326\xa0мм', 'Высота упаковки': '135\xa0мм', 'Длина': '423\xa0мм', 'Длина упаковки': '325\xa0мм', 'Масса брутто': '7.4\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '400\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '820\xa0об/мин', 'Максимальное число ударов': '3850\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'сверление бетона', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '820\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор SDS+ VMX VRH-26/790E (VM510159),4 000,https://www.enkor24.ru/product/95399-perforator-sds-vmx-vrh-26-790e-vm510159,"{'Номинальная потребляемая мощность': '790\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота упаковки': '120\xa0мм', 'Длина упаковки': '420\xa0мм', 'Материал применения основной': 'бетон; камень; кирпич', 'Ширина упаковки': '290\xa0мм', 'Вид регулировки': 'плавная, нажатием курка', 'Дополнительная рукоятка': 'да', 'Максимальное число ударов': '5300\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '70\xa0мм', 'Назначение': 'быт.', 'Номинальное напряжение питания': '220\xa0В', 'Серия': 'vmx', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1200\xa0об/мин'}"
Перфоратор BOSCH GBH 240 F Professional (0 611 273 000),16 650,https://www.enkor24.ru/product/83142-perforator-bosch-gbh-240-f-professional-0-611-273-000,"{'Номинальная потребляемая мощность': '790\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.7\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '210\xa0мм', 'Высота упаковки': '355\xa0мм', 'Длина': '397\xa0мм', 'Длина упаковки': '448\xa0мм', 'Масса брутто': '5.29\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '121\xa0мм', 'Быстросменный патрон': 'да', 'Вид регулировки': 'плавная, нажатием курка', 'Возможность подключения пылеотсоса': 'нет', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '930\xa0об/мин', 'Максимальное число ударов': '4200\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '24\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '930\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор Makita HR2630 X7 + набор буров,13 700,https://www.enkor24.ru/product/70204-perforator-makita-hr2630-x7-nabor-burov,"{'Номинальная потребляемая мощность': '830\xa0Вт', 'Число режимов': '3', 'Сила удара': '2.9\xa0Дж', 'Вес': 'Тяжелый', 'Исполнение перфоратора': 'линейная компоновка', 'Реверс': 'да', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1200\xa0об/мин', 'Максимальное число ударов': '4500\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '26\xa0мм', 'Максимальный диаметр сверления в древесине': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '65\xa0мм', 'Назначение': 'проф.', 'Номинальное напряжение питания': '220\xa0В', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1200\xa0об/мин'}"
Перфоратор Stanley STHR323K-RU,10 280,https://www.enkor24.ru/product/75443-perforator-stanley-sthr323k-ru,"{'Номинальная потребляемая мощность': '1250\xa0Вт', 'Число режимов': '3', 'Сила удара': '3.5\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейный, т- образный корпус', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '370\xa0мм', 'Высота упаковки': '122\xa0мм', 'Длина': '235\xa0мм', 'Длина упаковки': '530\xa0мм', 'Масса брутто': '7.2\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '326\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, регулировочным колесом', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '850\xa0об/мин', 'Максимальное число ударов': '4100\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '32\xa0мм', 'Максимальный диаметр сверления в древесине': '40\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'полупроф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '850\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор Metabo KHE 2860 Quick (600878510),20 299,https://www.enkor24.ru/product/76039-perforator-metabo-khe-2860-quick-600878510,"{'Номинальная потребляемая мощность': '880\xa0Вт', 'Число режимов': '3', 'Сила удара': '3.2\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'линейная компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'нет', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота упаковки': '107\xa0мм', 'Длина упаковки': '500\xa0мм', 'Масса брутто': '5.02\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '323\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Гарантийный срок': '1\xa0год', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1100\xa0об/мин', 'Максимальное число ударов': '4400\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '28\xa0мм', 'Максимальный диаметр сверления в древесине': '32\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '68\xa0мм', 'Минимальная частота вращения': '0\xa0об/мин', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '1100\xa0об/мин', 'Число скоростей': '1'}"
Перфоратор Metabo KHE 3250 (600637000),30 599,https://www.enkor24.ru/product/50120-perforator-metabo-khe-3250-600637000,"{'Номинальная потребляемая мощность': '800\xa0Вт', 'Число режимов': '3', 'Сила удара': '3.1\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'угловая компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Масса брутто': '5.54\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Быстросменный патрон': 'нет', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения': '1150\xa0об/мин', 'Максимальное число ударов': '4470\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '32\xa0мм', 'Максимальный диаметр сверления в древесине': '35\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в бетоне': '82\xa0мм', 'Назначение': 'проф.', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Номинальный крутящий момент': '20\xa0Н⋅м', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс'}"
Перфоратор SDS+ Elitech П 1132ЭМ,7 650,https://www.enkor24.ru/product/110981-perforator-sds-elitech-p-1132em,"{'Номинальная потребляемая мощность': '1100\xa0Вт', 'Число режимов': '3', 'Сила удара': '4.8\xa0Дж', 'Вес': 'Легкий', 'Исполнение перфоратора': 'угловая компоновка', 'Защитная муфта расцепления': 'да', 'Наличие виброзащиты': 'да', 'Регулировка частоты вращения': 'да', 'Реверс': 'да', 'Высота': '260\xa0мм', 'Высота упаковки': '315\xa0мм', 'Длина': '380\xa0мм', 'Длина упаковки': '540\xa0мм', 'Масса брутто': '7.6\xa0кг', 'Материал применения основной': 'бетон; камень; кирпич', 'Номинальная частота тока': '50\xa0Гц', 'Ширина упаковки': '160\xa0мм', 'Быстросменный патрон': 'нет', 'Вид регулировки': 'плавная, нажатием курка', 'Возможность подключения пылеотсоса': 'нет', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'в комплекте', 'Максимальное число ударов': '3900\xa0уд/мин', 'Максимальный диаметр сверления в бетоне': '32\xa0мм', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Максимальный диаметр сверления коронкой в кирпиче': '90\xa0мм', 'Минимальное число ударов': '1950\xa0уд/мин', 'Наличие встроенного пылеудаления': 'нет', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Тип и стандарт патрона': 'sds+', 'Упаковка': 'кейс', 'Частота вращения шпинделя на холостом ходу': '850\xa0об/мин', 'Число скоростей': '1'}"
