name,count,Дрель-миксер Энкор ДМЭ-1200/16ЭР (50099),Дрель безударная Энкор ДЭ-380ЭР/10 (50067),Дрель-миксер Вихрь Д-1000М (72/8/8),Дрель-миксер Фиолент МД1-11Э (ИДФР298179001-К7),Дрель-миксер Фиолент МД2-7-РЭ (ИДФР298179002-К2),Электрическая дрель-миксер PATRIOT DM 100 (120301100) ,Дрель безударная Makita 6408,Дрель безударная Bosch GBM 13-2 RE Professional (0 601 1B2 000) ,Дрель безударная DeWalt DWD112S-KS,Дрель безударная BOSCH GBM 6 RE Professional (0 601 472 600),Безударная дрель Bosch GBM 13 HRE Professional (0 601 049 603),Дрель безударная DeWalt DWD014S-QS,Пневматическая дрель Sumake ST-4431С,Дрель безударная PATRIOT FD 500 (120301420) ,Дрель пневматическая Patriot PD140S (830902045),Угловая пневмодрель Sumake ST-7260/4435,Дрель безударная Metabo BE 10 (600133810),Дрель безударная PATRIOT FD 450 (120301410) ,Дрель безударная Metabo BE 850-2 (600573000),Дрель Bosch GBM 23-2 E 0 601 121 608,Дрель Bosch GBM 10 RE Professional (0 601 473 600),Дрель безударная Makita DF 0300,Пневмодрель FUBAG DR142/1800 100115 ,Дрель безударная Stanley STDR5510C-RU,Электрическая дрель-миксер PATRIOT DM 120 (120301120),Дрель-миксер Makita DS4010,Электрическая дрель-миксер PATRIOT DM 150 (120301150) ,Дрель-миксер Makita DS 4011,Дрель-миксер Makita UT1400,Дрель-миксер Sturm ID2016M ,Дрель Metabo BDE 1100,Дрель безударная Metabo BE 10 (600133000),Пневматическая дрель Sumake ST-4431,Пневматическая дрель Metabo DB 10,Дрель угловая аккумуляторная DeWalt DCD740N-XJ,"Дрель пневматическая ""Пневмомакс"" СМ21-6-12000",Пневмодрель SUMAKE ST-M3031 4119160 ,Дрель Hikoki D13VGNSZ,Пневматическая дрель Fubag DRS1800,Дрель Makita DP4010,Безударная дрель-миксер Bosch GBM 1600 RE Professional (0 601 1B0 000),Дрель безударная PATRIOT FD 420 (120301415) ,Дрель безударная PATRIOT FD 401 The One (120301401) ,Дрель пневматическая .СМ-11-6-3600,Дрель пневм ST-P4431C,Пневматическая дрель Sumake ST-4131,Реверсивная пневмодрель JTC 3320A ,Дрель-миксер Makita UT2204,Дрель безударная Makita DP4001,Дрель безударная DeWalt DWD115KS-QS,Дрель безударная Metabo BE 75-16 (600580000),Аккумуляторная угловая дрель Makita DA331DZ,Угловая безударная дрель Metabo WBE 700 (600512000),Дрель безударная Makita DP4003,Дрель безударная Makita DP4011,Дрель безударная DeWalt DW217-QS,Дрель безударная Makita DP2011,Дрель Makita 6300-4,Дрель Makita 6501,Дрель безударная Makita DP4700,Сверлильная машина Diam ML-102/2Н (620067) ,Дрель для алмазного бурения BOSCH GDB 180 WE Professional (0 601 189 800),Дрель алмазного  бурения Диам ML-160/2НIT (620088),Дрель алмазного сверления Husqvarna DM 340 (9659872-07),Дрель для алмазного бурения Husqvarna Construction DM280 Low (9665541-01) ,Дрель для алмазного бурения DeWalt D21585-QS,Дрель для алмазного бурения Makita DBM 131,Дрель для алмазного бурения DeWalt D21583K-QS,Установка алмазного  бурения WEKA DK32 (531201193),Дрель для алмазного бурения BOSCH GDB 350 WE Professional (0 601 189 900),Дрель на магнитной подошве Metabo MAG 32 (600635500) ,Дрель на магнитной стойке Bosch GBM 50-2 professional (0 601 1B4 020),Магнитная дрель Metabo MAG 50 (600636500),Дрель на магнитной стойке Диам DIAM EX-35E (624000),Дрель на магнитной стойке Диам DIAM EX-50E (624001),Дрель на магнитной стойке LENZ STEYR-35,Дрель на магнитной стойке Euroboor ECO 100/4D (16072299),Дрель на магнитной подошве DeWalt DWE1622K-QS,Магнитный сверлильный станок Энкор Корвет 440 (94400),Магнитный сверлильный станок Энкор Корвет 441 (94410),Магнитный электрический сверлильный станок Rotabroach COMMANDO 40 (4284),Ударная дрель Энкор ДУЭ-900ЭР/13М (50082),Ударная дрель Энкор ДУЭ-2 1150ЭР/13М (50092),Ударная дрель Энкор ДУЭ-750ЭР/13М (50081),Ударная дрель Энкор ДУЭ-710ЭР/13М (50079),Шуруповерт аккумуляторный ударный Bosch GSB 18V-60 C Professional (0 601 9G2 102),Аккумуляторный бесщеточный ударный шуруповерт Bosch  GSB 12V-30 Professional (0 601 9G9 120),Аккумуляторный ударный шуруповерт STANLEY SBH20D2K-RU,Дрель-шуруповерт аккумуляторная GREENWORKS G24DDX (3703307),Аккумуляторная дрель-шуруповерт Ресанта ДА-24-2ЛК-У (75/14/8),Аккумуляторная ударная дрель-шуруповерт DeWalt (DCD796P2-QW),Аккумуляторный ударный шуруповерт DeWalt DCD796D2-QW,Аккумуляторная дрель-шуруповерт PATRIOT BR 210Li-h UES (180301555) ,Аккумуляторная дрель-шуруповерт Вихрь ДА-18Л-2кУ (72/14/17),Аккумуляторная ударная дрель-шуруповерт Makita HP457DWE,Шуруповерт аккумуляторный ударный PATRIOT BR 201UES-h (180201205),Аккумуляторная дрель-шуруповерт Вихрь ДА-24Л-2кУ (72/14/19),Аккумуляторная дрель-шуруповерт DeWalt (DCD776S2-KS),Аккумуляторная ударная дрель-шуруповерт Stanley SCH201D2K-RU,Аккумуляторный ударный шуруповерт Bosch GSB 18V-50 Professional (0 601 9H5 120),Аккумуляторная дрель-шуруповерт PATRIOT BR 180Li-h (180301460) ,Шуруповерт аккумуляторный Hikoki DS18DBL2 ,Аккумуляторная ударная дрель-шуруповерт Stanley SCH12S2-RU,Шуруповерт аккумуляторный ударный BOSCH GSB120-LI Professional (0 601 9G8 100),Аккумуляторная дрель-шуруповерт Вихрь ДА-18Л-2КУ/Б (72/14/23),Аккумуляторная ударная дрель-шуруповерт Makita HP347DWE,Аккумуляторная ударная дрель-шуруповерт Stanley STDC18LHBK-RU,Шуруповерт аккумуляторный ударный STANLEY SCH121S2K-RU,Шуруповерт аккумуляторный ударный Bosch GSB180-LI Professional (0 601 9F8 323),Аккумуляторная ударная дрель-шуруповерт Metabo PowerMaxx SB 12 Solo (601076840),Ударная дрель BOSCH GSB 1600 RE Professional (0 601 218 121),Ударная дрель Metabo SBEV 1100-2 S (600784500) ,Ударная дрель Metabo SBE 760 SP (600841000),Ударная дрель Metabo SBEV 1300-2 VTC (600785000),Ударная дрель Stanley STDH8013C-RU,Ударная дрель Metabo SBE 650 (600742000),Ударная дрель DeWalt (DWD024S-KS),Ударная дрель Stanley STDH8013-RU,Ударная дрель Stanley SDH700-RU,Дрель ударная Hikoki DV16VSSNSZ (зубчато-венцовый патрон),Ударная дрель Metabo SBEV 1300-2 (600785500),Ударная дрель Bosch GSB 20-2 0 (601 17B 400),Дрель ударная Stanley SDH600C-RU,Ударная дрель Metabo SBE 780-2 (600781510),Ударная дрель DeWalt DWD024-KS,Ударная дрель DeWalt D21805KS-QS,Ударная дрель Metabo SBE 760 SP (600841850),Двухскоростная ударная дрель Makita HP 2051 F,Ударная дрель Makita HP1631 ,Ударная дрель BOSCH GSB 162-2 RE Professional (0 601 18B 000),Электрическая ударная дрель PATRIOT FD 600H (120301440) ,Ударная дрель Bosch GSB 24-2 0 (601 19C 801),Дрель ударная Bosch GSB 13 RE БЗП (0 601 217 1R1),Ударная дрель Metabo SBEV 1000-2 VTC (600783500),Ударная дрель Metabo SBE 650 (600742850),Дрель ударная Bosch GSB 570 Professional (0 601 187 0R0),Двухскоростная ударная дрель Makita HP 2070 F,Ударная дрель Makita HP1630K,Ударная дрель Makita HP 1630,Ударная дрель Metabo SBE 780-2  (600781000),Ударная электрическая дрель PATRIOT FD750h (120301444) 
Дрель-миксер Энкор ДМЭ-1200/16ЭР (50099),62,100.0,27.42,32.26,27.42,25.81,30.65,25.81,32.26,29.03,22.58,35.48,29.03,16.13,27.42,6.45,16.13,29.03,25.81,35.48,32.26,25.81,25.81,3.23,27.42,27.42,41.94,22.58,38.71,25.81,30.65,46.77,32.26,19.35,12.9,12.9,3.23,12.9,22.58,3.23,32.26,0.0,27.42,25.81,0.0,0.0,19.35,12.9,25.81,32.26,25.81,43.55,16.13,32.26,32.26,32.26,29.03,29.03,43.55,32.26,32.26,19.35,16.13,12.9,12.9,12.9,16.13,16.13,16.13,12.9,16.13,3.23,11.29,11.29,3.23,3.23,3.23,3.23,11.29,0.0,0.0,3.23,33.87,37.1,25.81,25.81,16.13,12.9,11.29,6.45,14.52,12.9,12.9,17.74,14.52,16.13,11.29,14.52,20.97,11.29,12.9,11.29,12.9,0.0,12.9,14.52,12.9,11.29,11.29,16.13,12.9,40.32,30.65,25.81,40.32,24.19,40.32,32.26,27.42,27.42,22.58,24.19,22.58,20.97,29.03,35.48,29.03,29.03,25.81,40.32,32.26,30.65,30.65,9.68,33.87,37.1,32.26,37.1,43.55,25.81,25.81,30.65
