name,count,Аккумуляторный ударный гайковерт BOSCH GDX 18V-200 C Professional (0 615 990 M46),Гайковерт аккумуляторный 1/2' DeWalt DCF899N-XJ,Гайковерт аккумуляторный 1/2' Bosch GDS 18V-400 Professional (0 601 9K0 020),Аккумуляторный ударный гайковерт DeWalt DCF815D2-QW,Аккумуляторный гайковерт Bosch GDS 250-LI Professional (0 601 9G6 120),Аккумуляторный ударный гайковерт Stanley SBI201D2K,Аккумуляторный импульсный шуруповерт 18.0 В XR DEWALT DCF887N-XJ ,Аккумуляторный гайковерт Bosch GDS 18V-1050 H Professional (0 601 9J8 522),Аккумуляторный ударный гайковерт Bosch GDX 18V-200 C Professional (0 601 9G4 204),Аккумуляторный гайковерт Bosch GDS 18V-1050 H Professional (0 601 9J8 502),Гайковерт аккумуляторный 1/2' Bosch GDX 180-LI Professional (0 601 9G5 223),Гайковерт аккумуляторный DEWALT 12 В XR (DCF801D2-QW),Аккумуляторный ударный гайковерт Hikoki WR36DARGZ,Импульсный гайковерт Dewalt 12 В XR BRUSHLESS (DCF903P1-QW),Аккумуляторный ударный гайковерт Metabo PowerMaxx SSD 12 (601114500) ,Аккумуляторный ударный гайковерт Bosch GDX 18V-200 C Professional (0 601 9G4 201),Аккумуляторный ударный гайковерт Bosch GDS 18 V-LI HT Professional (0.601.9B1.300) ,Аккумуляторный ударный гайковерт Makita DTW251Z,Гайковерт аккумуляторный ударный Metabo PowerMaxx SSD 12 (601114890),Аккумуляторный гайковерт Makita DTW180RFE,Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 400 BL (602205890),Ударный бесщеточный гайковерт PATRIOT BR 210Li 1/2 (180301560) ,Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 300 BL (602395890),Аккумуляторный ударный гайковёрт Makita DTW285RFJX,Аккумуляторный ударный гайковерт DeWalt DCF894N-XJ ,Гайковерт аккумуляторный MILWAUKEE M18 FUEL ONEFHIWF1-802X ONE-KEY 1 (4933459733),Аккумуляторный ударный гайковерт Makita DTW181Z,Аккумуляторный гайковерт Makita DTW1001RTJ,Аккумуляторный ударный гайковерт DeWalt DCF901P1-QW,Ударный гайковерт Makita LXT без аккумулятора и ЗУ DTD156Z,Аккумуляторный ударный гайковерт Makita TD090DWE,Аккумуляторный ударный гайковерт Bosch GDR 12V-105 Professional Solo (0 601 9A6 901),Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 400 BL Cordless Impact Wrench (602205650),Гайковерт аккумуляторный 3/4' Bosch GDS 18V-1050 H Professional (0 601 9J8 500),Аккумуляторный ударный гайковерт Makita DTD153Z,Аккумуляторный гайковерт Makita DTD171Z,Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 400 BL (602205500),Ударный аккумуляторный гайковерт PATRIOT BR 180Li-1/2 (180301140) ,Гайковерт ударный  аккумуляторный Patriot BR 360UES 1/2 (180301561),Импульсный гайковерт DEWALT 18.0 В XR DCF894P2-QW,Аккумуляторный ударный гайковерт Bosch GDR 120-LI Professional (0 601 9F0 000),Аккумуляторный гайковерт Milwaukee M18 FMTIWF12-502X FUEL (4933459185),Гайковерт аккумуляторный DEWALT 18В XR 3/4'' (DCF897N-XJ),Гайковерт ударный Makita XGT BL TW001GM201,Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 600 (602198500),Винтоверт PATRIOT BR 180Li 1/4 (180301585) ,Аккумуляторный гайковерт Makita DTW1002Z,"Аккумуляторный ударный гайковерт 1/2"" Makita DTW250RME",Аккумуляторный ударный гайковерт Makita DTW190Z ,Аккумуляторный ударный гайковерт  Makita TD090DZ,Аккумуляторный гайковерт Makita DTW285Z ,Аккумуляторный гайковерт Makita DTW1001Z ,Аккумуляторный ударный гайковерт Makita DTW300Z,Аккумуляторный ударный гайковерт Metabo SSW 18 LTX 600 (602198890) ,Аккумуляторный ударный гайковерт  Makita DTD129SHE,Аккумуляторный ударный гайковерт Makita DTW190RME,Аккумуляторный гайковерт Makita DTW450Z ,Аккумуляторный ударный гайковерт DeWalt DCF880M2-QW,Аккумуляторный гайковерт Makita TW161DWAE,Аккумуляторный ударный гайковерт  Makita TW100 DZ,Ударный пневмогайковерт PATRIOT PN 312 (830902040) ,Пневматический гайковерт Fubag IW 720 (100192),"Ударный пневмогайковерт FUBAG IWC 1700 1"" (100260)",Угловой пневмогайковерт с трещеткой Metabo DRS 95 (601553000),"Ударный пневмогайковерт FUBAG IW720  1/2""  (100192)",Гайковерт пневматический Sumake ST 5544SH + набор головок (8094970),Пневматический гайковерт Fubag PW 312 (100109),Пневматический гайковерт Metabo DSSW 360 Set (604118500),Пневматический гайковерт Metabo DRS 68 SET (604119500),Ударный пневмогайковерт FUBAG IW580 + набор головок (100191),Пневматический гайковёрт Garage GR-IW 315 с набором головок (УТ-00000047),Пневматический гайковерт Garage GR-IW- 687,Ударный пневмогайковерт PATRIOT PN 610 (830902042) ,"Ударный гайковёрт Remeza R-1200 1/2"" (УТ-00000401)",Ударный пневмогайковерт Fubag IW580 (100190),Ударный пневмогайковерт Sumake ST 55444,Пневмогайковерт FUBAG PWS158/312 (100102) ,"Гайковерт пневматический Fubag IW 900 1/2"" с набором головок (100195)",Гайковерт пневматический Sumake ST-55885Р (38591),"Ударный пневмогайковерт FUBAG IWM 2500 1"" (100275)",Ударный пневмогайковерт Fubag IWC 900 (100194),Ударный пневмогайковерт Fubag IWC 1600 (100198),Пневматический ударный гайковерт с комплектом головок (23 предмета) KING TONY (44118MP08),Пневматический гайковерт Sumake ST 5540 К,Пневматический гайковерт Sumake ST 5540,Гайковерт пневматический 1/2 Garage GR-IW- 315 ,"Ударный пневмогайковерт FUBAG IWM 3/4"" (100235)",Гайковерт пневматический Patriot PN1000 (830902044),Ударный пневматический гайковерт Kawasaki KPT-1460,Пневматический гайковерт Fubag IWC 1300  (100215),Пневматический ударный гайковерт Sumake ST-M1001 (8094990) ,Пневматический ударный гайковерт Fubag IW191/680 (100110),Пневматический гайковерт Metabo DSSW 1690 (601550000),Набор пневмоинструмента из 34 предметов FUBAG NP-103 (120103) ,Пневматический гайковерт ABAC (5181318),Гайковёрт пневматический SUMAKE ST-C541 (8094580) ,Пневмогайковёрт Remeza R-1400 (УТ-00000402),Пневматический ударный гайковерт KING TONY (33831-180),Пневматический гайковерт Metabo DSSW 930-1/2 (601549000),Пневматический гайковёрт Garage GR-IW-615 ,Гайковерт пневматический ИП-3115,"Ударный пневмогайковерт FUBAG IWM 1900 1"" (100265) ",Пневматический гайковерт Sumake ST 5553 (30384),Ударный пневмогайковерт Sumake ST C554 (8094960),Пневматический гайковерт Metabo DSSW 2440-1 (601551000),Пневматический гайковерт Sumake ST 5554 (30385),Гайковерт пневматический прямой Fubag SL180 (100106),Угловой пневмогайковерт Fubag RWC 105 (100320),Гайковерт пневматический AV Steel AV-766000,Пневматический гайковерт Sumake ST 55884Р (38591),Пневмогайковерт SUMAKE ST 55881 (38592) ,Пневматический гайковерт Sumake ST 55881-8,"Ударный пневмогайковерт FUBAG IWM 1700 3/4"" (100245) ",Гайковерт пневматический MIGHTY SEVEN KING TONY (PNC-8343-8),Угловой пневмогайковерт Fubag RW61 (100107),"Ударный пневмогайковерт FUBAG IWC 2900 1"" (100280)",Пневматический гайковерт Sumake ST 5561 (39960),Ударный пневмогайковерт ABAC (5333760),"Гайковерт ударный пневматический ЗУБР ПГ-1800 3/4"" (64230)",Ударный гайковерт DeWalt DW292-QS,Ударный гайковерт Makita TW0350 ,Электрический гайковерт (ударный) Metabo SSW 650 602204000,Винтоверт ударный Elitech ВУ 250РЭ,Ударный гайковерт Makita TD0101,Сетевой ударный гайковерт Hikoki WR16SENSZ,Ударный гайковерт Makita TW0200,Электрический гайковерт BOSCH GDS 18E Professional (0 601 444 000),Сетевой гайковерт PATRIOT FS 900 1/2 (120301430) ,Ударный электрический гайковерт Makita 6906,Ударный гайковерт Makita TD0101F,Электрический ударный гайковерт Зубр ЗГУЭ-350,Импульсный гайковерт Bosch GDS 24 Professional (0 601 434 108),Импульсный гайковерт Bosch GDS 30 Professional (0 601 435 108),Ударный гайковерт Makita TW1000 в кейсе,Электрический ударный гайковерт DeWalt DW294-QS,Ударный гайковерт Makita 6905 B
"Гайковерт ударный пневматический ЗУБР ПГ-1800 3/4"" (64230)",16,18.75,18.75,12.5,12.5,12.5,6.25,12.5,18.75,18.75,18.75,12.5,12.5,12.5,12.5,12.5,12.5,18.75,18.75,18.75,12.5,18.75,6.25,18.75,12.5,18.75,12.5,18.75,18.75,12.5,18.75,12.5,18.75,12.5,25.0,18.75,18.75,12.5,6.25,6.25,12.5,18.75,12.5,25.0,25.0,12.5,6.25,18.75,12.5,18.75,18.75,18.75,25.0,12.5,18.75,12.5,12.5,18.75,12.5,12.5,18.75,43.75,50.0,43.75,37.5,50.0,37.5,50.0,37.5,37.5,43.75,37.5,43.75,43.75,43.75,50.0,43.75,43.75,43.75,37.5,43.75,43.75,56.25,37.5,31.25,37.5,43.75,43.75,43.75,43.75,50.0,43.75,50.0,37.5,37.5,43.75,43.75,50.0,43.75,43.75,43.75,50.0,37.5,37.5,43.75,37.5,37.5,43.75,43.75,37.5,43.75,43.75,43.75,43.75,50.0,43.75,31.25,50.0,43.75,100.0,18.75,12.5,18.75,12.5,18.75,25.0,12.5,18.75,6.25,25.0,18.75,18.75,31.25,25.0,18.75,25.0,12.5
Ударный гайковерт DeWalt DW292-QS,27,18.52,22.22,11.11,18.52,18.52,3.7,11.11,7.41,18.52,7.41,18.52,11.11,11.11,14.81,11.11,14.81,22.22,22.22,14.81,11.11,18.52,11.11,22.22,14.81,22.22,7.41,18.52,7.41,18.52,18.52,11.11,14.81,14.81,14.81,14.81,14.81,18.52,14.81,14.81,22.22,18.52,14.81,14.81,7.41,22.22,11.11,18.52,18.52,22.22,14.81,18.52,11.11,14.81,25.93,7.41,18.52,25.93,29.63,14.81,14.81,18.52,18.52,14.81,18.52,18.52,14.81,18.52,14.81,18.52,14.81,14.81,18.52,18.52,18.52,18.52,18.52,14.81,14.81,11.11,11.11,18.52,11.11,14.81,14.81,18.52,18.52,14.81,18.52,11.11,18.52,11.11,18.52,11.11,14.81,18.52,18.52,14.81,11.11,18.52,18.52,11.11,14.81,18.52,18.52,7.41,18.52,14.81,18.52,3.7,11.11,11.11,11.11,14.81,11.11,18.52,3.7,14.81,11.11,11.11,100.0,40.74,48.15,37.04,37.04,40.74,44.44,51.85,40.74,33.33,33.33,44.44,40.74,40.74,33.33,74.07,44.44
Ударный гайковерт Makita TW0350 ,25,20.0,16.0,20.0,16.0,28.0,8.0,8.0,20.0,20.0,16.0,28.0,12.0,16.0,16.0,20.0,24.0,24.0,24.0,16.0,24.0,20.0,20.0,20.0,28.0,16.0,12.0,20.0,16.0,20.0,24.0,20.0,16.0,24.0,12.0,20.0,20.0,24.0,20.0,20.0,20.0,16.0,20.0,8.0,16.0,28.0,12.0,20.0,28.0,24.0,16.0,20.0,12.0,20.0,24.0,16.0,28.0,28.0,24.0,28.0,16.0,16.0,16.0,12.0,20.0,16.0,20.0,16.0,24.0,20.0,20.0,24.0,20.0,16.0,20.0,16.0,20.0,20.0,20.0,12.0,8.0,16.0,8.0,24.0,24.0,20.0,20.0,12.0,16.0,12.0,16.0,16.0,16.0,16.0,12.0,20.0,20.0,16.0,12.0,20.0,20.0,8.0,12.0,20.0,20.0,12.0,20.0,12.0,16.0,4.0,12.0,12.0,12.0,12.0,8.0,16.0,0.0,16.0,20.0,8.0,44.0,100.0,52.0,36.0,44.0,44.0,56.0,52.0,52.0,40.0,40.0,40.0,36.0,36.0,40.0,36.0,56.0
Электрический гайковерт (ударный) Metabo SSW 650 602204000,25,24.0,24.0,20.0,16.0,24.0,4.0,8.0,12.0,24.0,12.0,24.0,8.0,12.0,12.0,16.0,20.0,28.0,32.0,20.0,20.0,24.0,12.0,28.0,24.0,20.0,8.0,24.0,12.0,16.0,28.0,16.0,20.0,20.0,16.0,24.0,24.0,24.0,16.0,16.0,16.0,24.0,16.0,16.0,12.0,32.0,8.0,24.0,24.0,28.0,20.0,28.0,16.0,24.0,32.0,12.0,24.0,28.0,24.0,20.0,20.0,20.0,20.0,16.0,24.0,20.0,20.0,20.0,20.0,24.0,16.0,20.0,24.0,20.0,24.0,20.0,24.0,16.0,16.0,16.0,12.0,20.0,12.0,20.0,20.0,24.0,24.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,16.0,24.0,24.0,20.0,16.0,24.0,24.0,12.0,16.0,24.0,24.0,12.0,24.0,16.0,20.0,8.0,16.0,16.0,16.0,16.0,12.0,20.0,4.0,20.0,16.0,12.0,52.0,52.0,100.0,40.0,48.0,44.0,52.0,60.0,48.0,36.0,44.0,44.0,52.0,48.0,36.0,44.0,48.0
Винтоверт ударный Elitech ВУ 250РЭ,25,12.0,8.0,8.0,20.0,12.0,12.0,12.0,8.0,12.0,8.0,12.0,4.0,8.0,8.0,24.0,8.0,16.0,16.0,28.0,12.0,12.0,4.0,12.0,8.0,12.0,4.0,12.0,8.0,4.0,24.0,20.0,24.0,8.0,12.0,20.0,20.0,8.0,8.0,8.0,4.0,28.0,4.0,8.0,8.0,12.0,16.0,12.0,12.0,16.0,24.0,16.0,12.0,8.0,16.0,16.0,12.0,16.0,8.0,8.0,16.0,12.0,12.0,12.0,16.0,12.0,12.0,16.0,12.0,16.0,8.0,12.0,16.0,12.0,16.0,16.0,16.0,8.0,8.0,12.0,8.0,12.0,8.0,12.0,12.0,16.0,16.0,12.0,12.0,16.0,12.0,12.0,12.0,12.0,12.0,16.0,16.0,16.0,12.0,16.0,16.0,8.0,12.0,20.0,16.0,8.0,16.0,16.0,16.0,8.0,12.0,12.0,12.0,12.0,8.0,16.0,4.0,16.0,12.0,8.0,40.0,36.0,40.0,100.0,56.0,28.0,36.0,40.0,32.0,36.0,52.0,40.0,40.0,40.0,36.0,40.0,40.0
Ударный гайковерт Makita TD0101,27,14.81,11.11,11.11,18.52,14.81,11.11,14.81,11.11,14.81,11.11,14.81,7.41,11.11,11.11,22.22,11.11,18.52,22.22,25.93,18.52,14.81,3.7,14.81,11.11,11.11,7.41,18.52,11.11,7.41,25.93,22.22,25.93,11.11,14.81,22.22,25.93,11.11,7.41,11.11,7.41,29.63,7.41,14.81,11.11,14.81,14.81,14.81,18.52,22.22,25.93,14.81,14.81,11.11,18.52,25.93,14.81,18.52,11.11,11.11,18.52,14.81,14.81,14.81,22.22,14.81,14.81,14.81,14.81,18.52,11.11,14.81,18.52,14.81,18.52,14.81,18.52,11.11,11.11,14.81,11.11,14.81,11.11,14.81,14.81,18.52,18.52,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,18.52,18.52,18.52,14.81,18.52,18.52,11.11,14.81,18.52,18.52,11.11,18.52,14.81,14.81,7.41,14.81,14.81,14.81,14.81,11.11,14.81,3.7,18.52,14.81,11.11,37.04,40.74,44.44,51.85,100.0,33.33,40.74,44.44,33.33,33.33,85.19,33.33,37.04,37.04,33.33,37.04,37.04
Сетевой ударный гайковерт Hikoki WR16SENSZ,25,24.0,28.0,16.0,12.0,16.0,8.0,16.0,12.0,24.0,12.0,16.0,16.0,16.0,20.0,8.0,20.0,24.0,20.0,16.0,16.0,28.0,16.0,24.0,24.0,28.0,12.0,24.0,12.0,28.0,16.0,12.0,12.0,20.0,16.0,20.0,20.0,20.0,12.0,16.0,24.0,12.0,20.0,20.0,12.0,20.0,8.0,24.0,16.0,20.0,12.0,24.0,20.0,20.0,24.0,12.0,16.0,24.0,20.0,24.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,20.0,16.0,16.0,16.0,16.0,12.0,12.0,12.0,16.0,16.0,16.0,12.0,12.0,16.0,16.0,12.0,16.0,8.0,16.0,8.0,16.0,8.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,12.0,16.0,12.0,16.0,4.0,16.0,16.0,16.0,12.0,16.0,16.0,4.0,12.0,8.0,16.0,44.0,44.0,44.0,28.0,36.0,100.0,40.0,44.0,36.0,32.0,32.0,40.0,36.0,36.0,32.0,36.0,36.0
Ударный гайковерт Makita TW0200,25,24.0,16.0,20.0,16.0,28.0,8.0,8.0,16.0,24.0,16.0,28.0,12.0,16.0,16.0,20.0,28.0,24.0,28.0,16.0,24.0,20.0,16.0,20.0,24.0,16.0,12.0,20.0,20.0,20.0,24.0,24.0,16.0,24.0,12.0,20.0,20.0,28.0,20.0,20.0,20.0,16.0,20.0,8.0,16.0,32.0,12.0,24.0,32.0,24.0,16.0,20.0,16.0,20.0,28.0,16.0,28.0,28.0,24.0,24.0,16.0,16.0,16.0,12.0,20.0,16.0,20.0,16.0,24.0,20.0,20.0,28.0,20.0,16.0,24.0,16.0,20.0,20.0,20.0,12.0,8.0,16.0,8.0,24.0,24.0,20.0,24.0,12.0,16.0,12.0,16.0,16.0,16.0,16.0,12.0,20.0,20.0,16.0,12.0,20.0,20.0,8.0,12.0,20.0,20.0,12.0,20.0,12.0,16.0,4.0,12.0,12.0,12.0,12.0,8.0,16.0,0.0,16.0,20.0,8.0,48.0,56.0,52.0,36.0,44.0,40.0,100.0,60.0,52.0,40.0,40.0,44.0,36.0,36.0,40.0,44.0,56.0
Электрический гайковерт BOSCH GDS 18E Professional (0 601 444 000),28,21.43,17.86,14.29,14.29,25.0,3.57,7.14,10.71,21.43,10.71,21.43,7.14,10.71,14.29,14.29,17.86,25.0,25.0,17.86,17.86,21.43,10.71,25.0,17.86,17.86,7.14,21.43,14.29,14.29,25.0,14.29,17.86,17.86,17.86,21.43,21.43,21.43,14.29,14.29,14.29,21.43,14.29,10.71,10.71,28.57,7.14,25.0,21.43,25.0,17.86,21.43,17.86,17.86,32.14,10.71,21.43,28.57,21.43,17.86,17.86,17.86,17.86,14.29,21.43,17.86,17.86,17.86,17.86,21.43,14.29,21.43,21.43,17.86,21.43,17.86,21.43,14.29,14.29,14.29,10.71,17.86,10.71,17.86,17.86,21.43,25.0,14.29,17.86,14.29,17.86,14.29,17.86,14.29,14.29,21.43,21.43,17.86,14.29,21.43,21.43,10.71,14.29,21.43,21.43,10.71,21.43,14.29,21.43,7.14,14.29,14.29,14.29,14.29,10.71,17.86,3.57,17.86,14.29,10.71,50.0,46.43,53.57,35.71,42.86,39.29,53.57,100.0,39.29,32.14,39.29,39.29,39.29,39.29,32.14,46.43,42.86
Сетевой гайковерт PATRIOT FS 900 1/2 (120301430) ,25,12.0,16.0,12.0,12.0,20.0,12.0,4.0,8.0,12.0,8.0,20.0,8.0,20.0,12.0,12.0,16.0,16.0,16.0,8.0,16.0,12.0,28.0,12.0,16.0,12.0,8.0,12.0,8.0,20.0,16.0,12.0,8.0,16.0,4.0,12.0,12.0,16.0,24.0,28.0,16.0,8.0,20.0,4.0,8.0,20.0,16.0,12.0,20.0,16.0,8.0,12.0,4.0,12.0,16.0,8.0,20.0,16.0,20.0,16.0,8.0,16.0,16.0,12.0,12.0,16.0,12.0,16.0,16.0,12.0,20.0,16.0,12.0,16.0,12.0,16.0,12.0,20.0,20.0,4.0,8.0,16.0,8.0,16.0,16.0,12.0,12.0,12.0,16.0,8.0,16.0,8.0,16.0,8.0,12.0,12.0,12.0,8.0,4.0,12.0,12.0,4.0,12.0,12.0,12.0,4.0,12.0,12.0,16.0,0.0,4.0,4.0,4.0,12.0,4.0,16.0,4.0,8.0,12.0,4.0,44.0,52.0,48.0,32.0,36.0,36.0,52.0,44.0,100.0,32.0,32.0,40.0,28.0,28.0,32.0,36.0,44.0
Ударный электрический гайковерт Makita 6906,26,11.54,7.69,15.38,15.38,23.08,7.69,7.69,23.08,11.54,23.08,19.23,15.38,15.38,15.38,19.23,15.38,15.38,15.38,15.38,15.38,11.54,7.69,11.54,15.38,7.69,11.54,11.54,23.08,11.54,15.38,19.23,15.38,15.38,19.23,11.54,11.54,15.38,11.54,11.54,11.54,15.38,11.54,11.54,23.08,19.23,11.54,11.54,19.23,15.38,15.38,11.54,19.23,11.54,15.38,15.38,19.23,15.38,15.38,15.38,15.38,7.69,7.69,7.69,11.54,7.69,11.54,7.69,15.38,11.54,11.54,15.38,11.54,7.69,11.54,7.69,11.54,11.54,11.54,11.54,11.54,7.69,15.38,15.38,15.38,11.54,11.54,11.54,7.69,11.54,7.69,15.38,7.69,15.38,7.69,11.54,11.54,15.38,15.38,11.54,11.54,11.54,7.69,11.54,11.54,15.38,11.54,7.69,7.69,3.85,15.38,15.38,15.38,15.38,11.54,7.69,0.0,15.38,19.23,15.38,34.62,38.46,34.62,34.62,34.62,30.77,38.46,34.62,30.77,100.0,30.77,34.62,50.0,42.31,46.15,42.31,46.15
Ударный гайковерт Makita TD0101F,27,18.52,14.81,11.11,22.22,18.52,14.81,18.52,14.81,18.52,14.81,18.52,11.11,14.81,14.81,25.93,14.81,22.22,25.93,29.63,22.22,18.52,7.41,18.52,14.81,14.81,11.11,22.22,14.81,11.11,29.63,25.93,29.63,14.81,18.52,25.93,29.63,14.81,11.11,14.81,11.11,33.33,11.11,14.81,14.81,18.52,18.52,18.52,22.22,25.93,29.63,18.52,18.52,14.81,22.22,29.63,18.52,22.22,14.81,14.81,22.22,14.81,14.81,14.81,22.22,14.81,14.81,14.81,14.81,18.52,11.11,14.81,18.52,14.81,18.52,14.81,18.52,11.11,11.11,14.81,11.11,14.81,11.11,14.81,14.81,18.52,18.52,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,18.52,18.52,18.52,14.81,18.52,18.52,11.11,14.81,18.52,18.52,11.11,18.52,14.81,14.81,7.41,14.81,14.81,14.81,14.81,11.11,14.81,3.7,18.52,14.81,11.11,33.33,37.04,40.74,48.15,85.19,29.63,37.04,40.74,29.63,29.63,100.0,29.63,33.33,33.33,29.63,33.33,33.33
Электрический ударный гайковерт Зубр ЗГУЭ-350,22,18.18,18.18,9.09,9.09,18.18,4.55,4.55,4.55,18.18,4.55,18.18,4.55,9.09,9.09,9.09,13.64,22.73,27.27,13.64,9.09,18.18,13.64,22.73,13.64,18.18,4.55,18.18,4.55,18.18,18.18,9.09,13.64,13.64,9.09,18.18,13.64,13.64,18.18,18.18,13.64,13.64,13.64,9.09,4.55,22.73,9.09,18.18,22.73,22.73,13.64,18.18,13.64,13.64,27.27,4.55,18.18,22.73,18.18,13.64,13.64,18.18,18.18,13.64,18.18,18.18,13.64,18.18,13.64,18.18,13.64,13.64,18.18,18.18,18.18,18.18,18.18,13.64,13.64,9.09,9.09,18.18,9.09,13.64,13.64,18.18,18.18,13.64,18.18,13.64,18.18,9.09,18.18,9.09,13.64,18.18,18.18,13.64,9.09,18.18,18.18,9.09,13.64,18.18,18.18,4.55,18.18,13.64,18.18,4.55,9.09,9.09,9.09,13.64,9.09,18.18,4.55,13.64,9.09,13.64,54.55,45.45,50.0,45.45,40.91,45.45,50.0,50.0,45.45,40.91,36.36,100.0,40.91,40.91,36.36,45.45,54.55
Импульсный гайковерт Bosch GDS 24 Professional (0 601 434 108),27,14.81,11.11,11.11,14.81,14.81,3.7,7.41,22.22,14.81,22.22,14.81,7.41,11.11,11.11,14.81,11.11,18.52,18.52,18.52,11.11,18.52,3.7,18.52,11.11,11.11,7.41,14.81,18.52,7.41,18.52,14.81,18.52,11.11,25.93,14.81,14.81,14.81,7.41,7.41,7.41,22.22,7.41,14.81,18.52,25.93,7.41,14.81,14.81,18.52,18.52,14.81,22.22,11.11,22.22,11.11,14.81,18.52,14.81,11.11,18.52,11.11,11.11,11.11,14.81,11.11,11.11,11.11,11.11,14.81,7.41,11.11,14.81,11.11,14.81,11.11,14.81,7.41,7.41,14.81,14.81,11.11,18.52,11.11,11.11,14.81,14.81,14.81,11.11,14.81,11.11,14.81,11.11,14.81,11.11,14.81,14.81,18.52,18.52,14.81,14.81,14.81,11.11,14.81,14.81,14.81,14.81,11.11,11.11,7.41,18.52,18.52,18.52,14.81,14.81,11.11,3.7,18.52,14.81,18.52,40.74,33.33,48.15,37.04,37.04,33.33,33.33,40.74,25.93,48.15,33.33,33.33,100.0,55.56,40.74,48.15,37.04
Импульсный гайковерт Bosch GDS 30 Professional (0 601 435 108),27,14.81,11.11,11.11,14.81,14.81,3.7,7.41,11.11,14.81,11.11,14.81,7.41,3.7,11.11,14.81,11.11,18.52,18.52,18.52,11.11,14.81,3.7,18.52,11.11,11.11,14.81,14.81,11.11,7.41,18.52,14.81,18.52,11.11,14.81,14.81,14.81,14.81,7.41,7.41,7.41,22.22,7.41,11.11,11.11,18.52,7.41,18.52,14.81,18.52,18.52,14.81,14.81,11.11,22.22,11.11,14.81,18.52,14.81,11.11,18.52,11.11,11.11,14.81,14.81,11.11,11.11,11.11,11.11,14.81,7.41,11.11,14.81,11.11,14.81,11.11,14.81,7.41,7.41,18.52,18.52,11.11,14.81,11.11,11.11,14.81,14.81,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,14.81,14.81,14.81,22.22,14.81,14.81,14.81,14.81,14.81,14.81,22.22,14.81,11.11,11.11,11.11,22.22,22.22,22.22,11.11,18.52,11.11,7.41,14.81,11.11,14.81,40.74,33.33,44.44,37.04,37.04,33.33,33.33,40.74,25.93,40.74,33.33,33.33,55.56,100.0,51.85,40.74,37.04
Ударный гайковерт Makita TW1000 в кейсе,25,12.0,8.0,16.0,16.0,20.0,8.0,8.0,16.0,12.0,16.0,20.0,12.0,8.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,12.0,8.0,12.0,16.0,8.0,20.0,12.0,16.0,12.0,16.0,20.0,16.0,16.0,12.0,12.0,12.0,16.0,12.0,12.0,12.0,16.0,12.0,8.0,16.0,20.0,12.0,16.0,20.0,16.0,16.0,12.0,12.0,12.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,8.0,8.0,12.0,12.0,8.0,12.0,8.0,16.0,12.0,12.0,16.0,12.0,8.0,12.0,8.0,12.0,12.0,12.0,16.0,16.0,8.0,12.0,16.0,16.0,12.0,12.0,8.0,8.0,8.0,8.0,12.0,8.0,12.0,8.0,12.0,12.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,8.0,8.0,8.0,20.0,20.0,20.0,8.0,16.0,8.0,4.0,12.0,16.0,12.0,36.0,40.0,36.0,36.0,36.0,32.0,40.0,36.0,32.0,48.0,32.0,32.0,44.0,56.0,100.0,36.0,44.0
Электрический ударный гайковерт DeWalt DW294-QS,27,11.11,18.52,7.41,18.52,14.81,3.7,11.11,14.81,11.11,14.81,11.11,14.81,18.52,14.81,11.11,7.41,14.81,14.81,14.81,11.11,14.81,3.7,18.52,7.41,18.52,7.41,11.11,14.81,14.81,18.52,11.11,18.52,14.81,22.22,14.81,14.81,14.81,7.41,7.41,14.81,18.52,11.11,18.52,18.52,14.81,11.11,11.11,11.11,14.81,14.81,11.11,18.52,7.41,18.52,7.41,11.11,18.52,22.22,7.41,14.81,14.81,14.81,14.81,14.81,14.81,11.11,14.81,11.11,14.81,11.11,14.81,14.81,14.81,14.81,14.81,14.81,11.11,11.11,11.11,11.11,14.81,14.81,11.11,11.11,14.81,18.52,18.52,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,18.52,11.11,14.81,14.81,11.11,14.81,14.81,14.81,7.41,14.81,14.81,14.81,3.7,11.11,11.11,11.11,18.52,11.11,14.81,3.7,18.52,14.81,14.81,74.07,33.33,40.74,37.04,37.04,33.33,40.74,48.15,33.33,40.74,33.33,37.04,48.15,40.74,33.33,100.0,37.04
